GEOID	NAME	variable	estimate	moe
36047061002	Census Tract 610.02, Kings County, New York	B01003_001	4091	367
36047061003	Census Tract 610.03, Kings County, New York	B01003_001	1792	274
36047061004	Census Tract 610.04, Kings County, New York	B01003_001	6371	561
36047061200	Census Tract 612, Kings County, New York	B01003_001	1029	161
36047061600	Census Tract 616, Kings County, New York	B01003_001	1465	275
36047062000	Census Tract 620, Kings County, New York	B01003_001	1817	232
36047062200	Census Tract 622, Kings County, New York	B01003_001	2842	424
36047062600	Census Tract 626, Kings County, New York	B01003_001	2739	297
36047062800	Census Tract 628, Kings County, New York	B01003_001	4588	443
36047063200	Census Tract 632, Kings County, New York	B01003_001	1604	245
36047063600	Census Tract 636, Kings County, New York	B01003_001	1464	134
36047063800	Census Tract 638, Kings County, New York	B01003_001	1966	192
36047064000	Census Tract 640, Kings County, New York	B01003_001	1794	240
36047064200	Census Tract 642, Kings County, New York	B01003_001	2276	257
36047064400	Census Tract 644, Kings County, New York	B01003_001	3021	297
36047064600	Census Tract 646, Kings County, New York	B01003_001	2297	210
36047064800	Census Tract 648, Kings County, New York	B01003_001	2191	254
36047065000	Census Tract 650, Kings County, New York	B01003_001	1576	268
36047065200	Census Tract 652, Kings County, New York	B01003_001	1121	170
36047065400	Census Tract 654, Kings County, New York	B01003_001	1486	181
36047065600	Census Tract 656, Kings County, New York	B01003_001	1774	153
36047065800	Census Tract 658, Kings County, New York	B01003_001	1963	229
36047066000	Census Tract 660, Kings County, New York	B01003_001	2231	192
36047066200	Census Tract 662, Kings County, New York	B01003_001	1663	174
36047066600	Census Tract 666, Kings County, New York	B01003_001	0	12
36047067000	Census Tract 670, Kings County, New York	B01003_001	2888	270
36047067200	Census Tract 672, Kings County, New York	B01003_001	1685	263
36047067400	Census Tract 674, Kings County, New York	B01003_001	1972	317
36047067600	Census Tract 676, Kings County, New York	B01003_001	1797	344
36047067800	Census Tract 678, Kings County, New York	B01003_001	2681	305
36047068000	Census Tract 680, Kings County, New York	B01003_001	2293	224
36047068200	Census Tract 682, Kings County, New York	B01003_001	3112	434
36047068600	Census Tract 686, Kings County, New York	B01003_001	1776	224
36047068800	Census Tract 688, Kings County, New York	B01003_001	1647	184
36047069000	Census Tract 690, Kings County, New York	B01003_001	2146	335
36047069200	Census Tract 692, Kings County, New York	B01003_001	2918	253
36047069601	Census Tract 696.01, Kings County, New York	B01003_001	3704	447
36047069602	Census Tract 696.02, Kings County, New York	B01003_001	6168	630
36047069800	Census Tract 698, Kings County, New York	B01003_001	1392	142
36047070000	Census Tract 700, Kings County, New York	B01003_001	1616	206
36047070201	Census Tract 702.01, Kings County, New York	B01003_001	6073	764
36047070202	Census Tract 702.02, Kings County, New York	B01003_001	24	18
36047070203	Census Tract 702.03, Kings County, New York	B01003_001	0	12
36047070600	Census Tract 706, Kings County, New York	B01003_001	3104	407
36047072000	Census Tract 720, Kings County, New York	B01003_001	2141	194
36047072200	Census Tract 722, Kings County, New York	B01003_001	3014	362
36047072400	Census Tract 724, Kings County, New York	B01003_001	1841	195
36047072600	Census Tract 726, Kings County, New York	B01003_001	2251	293
36047072800	Census Tract 728, Kings County, New York	B01003_001	3811	446
36047073000	Census Tract 730, Kings County, New York	B01003_001	2302	244
36047073200	Census Tract 732, Kings County, New York	B01003_001	2355	242
36047073400	Census Tract 734, Kings County, New York	B01003_001	2021	289
36047073600	Census Tract 736, Kings County, New York	B01003_001	3478	440
36047073800	Census Tract 738, Kings County, New York	B01003_001	4203	519
36047074000	Census Tract 740, Kings County, New York	B01003_001	3636	380
36047074200	Census Tract 742, Kings County, New York	B01003_001	3359	309
36047074400	Census Tract 744, Kings County, New York	B01003_001	2704	278
36047074600	Census Tract 746, Kings County, New York	B01003_001	2637	256
36047074800	Census Tract 748, Kings County, New York	B01003_001	1929	289
36047075000	Census Tract 750, Kings County, New York	B01003_001	2711	279
36047075200	Census Tract 752, Kings County, New York	B01003_001	1047	134
36047075400	Census Tract 754, Kings County, New York	B01003_001	1466	175
36047075600	Census Tract 756, Kings County, New York	B01003_001	1996	174
36047075800	Census Tract 758, Kings County, New York	B01003_001	1633	182
36047076000	Census Tract 760, Kings County, New York	B01003_001	3108	324
36047076200	Census Tract 762, Kings County, New York	B01003_001	4651	558
36047076400	Census Tract 764, Kings County, New York	B01003_001	3815	417
36047076600	Census Tract 766, Kings County, New York	B01003_001	2294	219
36047076800	Census Tract 768, Kings County, New York	B01003_001	3183	331
36047077000	Census Tract 770, Kings County, New York	B01003_001	3065	451
36047077200	Census Tract 772, Kings County, New York	B01003_001	2896	305
36047077400	Census Tract 774, Kings County, New York	B01003_001	3620	503
36047077600	Census Tract 776, Kings County, New York	B01003_001	3723	366
36047078000	Census Tract 780, Kings County, New York	B01003_001	2210	282
36047078200	Census Tract 782, Kings County, New York	B01003_001	5030	480
36047078400	Census Tract 784, Kings County, New York	B01003_001	2558	280
36047078600	Census Tract 786, Kings County, New York	B01003_001	4910	495
36047078800	Census Tract 788, Kings County, New York	B01003_001	3198	307
36047079000	Census Tract 790, Kings County, New York	B01003_001	5257	649
36047079200	Census Tract 792, Kings County, New York	B01003_001	3338	525
36047079400	Census Tract 794, Kings County, New York	B01003_001	1669	225
36047079601	Census Tract 796.01, Kings County, New York	B01003_001	4695	551
36047079602	Census Tract 796.02, Kings County, New York	B01003_001	4650	545
36047079801	Census Tract 798.01, Kings County, New York	B01003_001	2784	305
36047079802	Census Tract 798.02, Kings County, New York	B01003_001	5683	602
36047080000	Census Tract 800, Kings County, New York	B01003_001	3907	464
36047080200	Census Tract 802, Kings County, New York	B01003_001	4859	480
36047080400	Census Tract 804, Kings County, New York	B01003_001	3283	409
36047080600	Census Tract 806, Kings County, New York	B01003_001	3743	399
36047080800	Census Tract 808, Kings County, New York	B01003_001	1117	228
36047081000	Census Tract 810, Kings County, New York	B01003_001	2399	378
36047081400	Census Tract 814, Kings County, New York	B01003_001	2792	336
36047081600	Census Tract 816, Kings County, New York	B01003_001	2573	276
36047081800	Census Tract 818, Kings County, New York	B01003_001	4631	667
36047082000	Census Tract 820, Kings County, New York	B01003_001	5193	572
36047082200	Census Tract 822, Kings County, New York	B01003_001	7485	866
36047082400	Census Tract 824, Kings County, New York	B01003_001	4470	434
36047082600	Census Tract 826, Kings County, New York	B01003_001	5311	619
36047082800	Census Tract 828, Kings County, New York	B01003_001	4013	441
36047083000	Census Tract 830, Kings County, New York	B01003_001	6184	917
36047083200	Census Tract 832, Kings County, New York	B01003_001	2089	218
36047083400	Census Tract 834, Kings County, New York	B01003_001	1554	218
36047083600	Census Tract 836, Kings County, New York	B01003_001	2202	231
36047083800	Census Tract 838, Kings County, New York	B01003_001	2208	198
36047084000	Census Tract 840, Kings County, New York	B01003_001	2469	272
36047084600	Census Tract 846, Kings County, New York	B01003_001	1973	187
36047084800	Census Tract 848, Kings County, New York	B01003_001	1733	204
36047085000	Census Tract 850, Kings County, New York	B01003_001	1525	249
36047085200	Census Tract 852, Kings County, New York	B01003_001	0	12
36047085400	Census Tract 854, Kings County, New York	B01003_001	1998	285
36047085600	Census Tract 856, Kings County, New York	B01003_001	3338	419
36047085800	Census Tract 858, Kings County, New York	B01003_001	2317	227
36047086000	Census Tract 860, Kings County, New York	B01003_001	3485	420
36047086200	Census Tract 862, Kings County, New York	B01003_001	2753	405
36047086400	Census Tract 864, Kings County, New York	B01003_001	2284	302
36047086600	Census Tract 866, Kings County, New York	B01003_001	3079	458
36047086800	Census Tract 868, Kings County, New York	B01003_001	3325	469
36047087000	Census Tract 870, Kings County, New York	B01003_001	3205	434
36047087200	Census Tract 872, Kings County, New York	B01003_001	3045	376
36047087401	Census Tract 874.01, Kings County, New York	B01003_001	3717	499
36047087600	Census Tract 876, Kings County, New York	B01003_001	1593	178
36047087800	Census Tract 878, Kings County, New York	B01003_001	2524	288
36047088000	Census Tract 880, Kings County, New York	B01003_001	2790	369
36047088200	Census Tract 882, Kings County, New York	B01003_001	6365	781
36047088400	Census Tract 884, Kings County, New York	B01003_001	4657	543
36047088600	Census Tract 886, Kings County, New York	B01003_001	4286	498
36047088800	Census Tract 888, Kings County, New York	B01003_001	4157	406
36047089000	Census Tract 890, Kings County, New York	B01003_001	5587	760
36047089200	Census Tract 892, Kings County, New York	B01003_001	3042	388
36047089400	Census Tract 894, Kings County, New York	B01003_001	3082	442
36047089600	Census Tract 896, Kings County, New York	B01003_001	3175	366
36047089800	Census Tract 898, Kings County, New York	B01003_001	1614	220
36047090000	Census Tract 900, Kings County, New York	B01003_001	4269	474
36047090200	Census Tract 902, Kings County, New York	B01003_001	3140	879
36047090600	Census Tract 906, Kings County, New York	B01003_001	3288	423
36047090800	Census Tract 908, Kings County, New York	B01003_001	6939	2017
36047091000	Census Tract 910, Kings County, New York	B01003_001	4250	589
36047091200	Census Tract 912, Kings County, New York	B01003_001	5587	742
36047091600	Census Tract 916, Kings County, New York	B01003_001	3787	437
36047091800	Census Tract 918, Kings County, New York	B01003_001	2201	254
36047092000	Census Tract 920, Kings County, New York	B01003_001	2677	382
36047092200	Census Tract 922, Kings County, New York	B01003_001	2515	359
36047092400	Census Tract 924, Kings County, New York	B01003_001	2608	508
36047092800	Census Tract 928, Kings County, New York	B01003_001	3140	391
36047093000	Census Tract 930, Kings County, New York	B01003_001	3030	346
36047093200	Census Tract 932, Kings County, New York	B01003_001	1140	162
36047093400	Census Tract 934, Kings County, New York	B01003_001	2330	212
36047093600	Census Tract 936, Kings County, New York	B01003_001	1728	234
36047093800	Census Tract 938, Kings County, New York	B01003_001	2390	284
36047094401	Census Tract 944.01, Kings County, New York	B01003_001	3761	402
36047094402	Census Tract 944.02, Kings County, New York	B01003_001	3122	290
36047094600	Census Tract 946, Kings County, New York	B01003_001	1849	228
36047095000	Census Tract 950, Kings County, New York	B01003_001	2870	295
36047095400	Census Tract 954, Kings County, New York	B01003_001	4230	464
36047095600	Census Tract 956, Kings County, New York	B01003_001	4539	602
36047095800	Census Tract 958, Kings County, New York	B01003_001	3670	503
36047096000	Census Tract 960, Kings County, New York	B01003_001	0	12
36047096200	Census Tract 962, Kings County, New York	B01003_001	1864	271
36047096400	Census Tract 964, Kings County, New York	B01003_001	1769	253
36047096600	Census Tract 966, Kings County, New York	B01003_001	2680	338
36047096800	Census Tract 968, Kings County, New York	B01003_001	1567	339
36047097000	Census Tract 970, Kings County, New York	B01003_001	2784	549
36047097400	Census Tract 974, Kings County, New York	B01003_001	2873	350
36047098200	Census Tract 982, Kings County, New York	B01003_001	4431	299
36047098400	Census Tract 984, Kings County, New York	B01003_001	2086	243
36047098600	Census Tract 986, Kings County, New York	B01003_001	2961	299
36047098800	Census Tract 988, Kings County, New York	B01003_001	3247	394
36047099000	Census Tract 990, Kings County, New York	B01003_001	1740	268
36047099200	Census Tract 992, Kings County, New York	B01003_001	2370	306
36047099400	Census Tract 994, Kings County, New York	B01003_001	1850	224
36047099600	Census Tract 996, Kings County, New York	B01003_001	3715	467
36047099800	Census Tract 998, Kings County, New York	B01003_001	3537	473
36047100400	Census Tract 1004, Kings County, New York	B01003_001	2645	246
36047100600	Census Tract 1006, Kings County, New York	B01003_001	2500	271
36047100800	Census Tract 1008, Kings County, New York	B01003_001	2149	248
36047101000	Census Tract 1010, Kings County, New York	B01003_001	2247	266
36047101200	Census Tract 1012, Kings County, New York	B01003_001	2235	212
36047101400	Census Tract 1014, Kings County, New York	B01003_001	2263	227
36047101600	Census Tract 1016, Kings County, New York	B01003_001	1802	231
36047101800	Census Tract 1018, Kings County, New York	B01003_001	2345	330
36047102000	Census Tract 1020, Kings County, New York	B01003_001	2325	344
36047102200	Census Tract 1022, Kings County, New York	B01003_001	2217	278
36047102400	Census Tract 1024, Kings County, New York	B01003_001	2307	265
36047102600	Census Tract 1026, Kings County, New York	B01003_001	2868	316
36047102800	Census Tract 1028, Kings County, New York	B01003_001	1691	245
36047103400	Census Tract 1034, Kings County, New York	B01003_001	4145	623
36047105801	Census Tract 1058.01, Kings County, New York	B01003_001	5768	452
36047105804	Census Tract 1058.04, Kings County, New York	B01003_001	7188	741
36047107000	Census Tract 1070, Kings County, New York	B01003_001	1968	180
36047107800	Census Tract 1078, Kings County, New York	B01003_001	4154	507
36047109800	Census Tract 1098, Kings County, New York	B01003_001	2331	475
36047110400	Census Tract 1104, Kings County, New York	B01003_001	4530	641
36047110600	Census Tract 1106, Kings County, New York	B01003_001	3993	400
36047111000	Census Tract 1110, Kings County, New York	B01003_001	3330	307
36047111600	Census Tract 1116, Kings County, New York	B01003_001	4078	562
36047111800	Census Tract 1118, Kings County, New York	B01003_001	3336	553
36047112000	Census Tract 1120, Kings County, New York	B01003_001	3068	386
36047112200	Census Tract 1122, Kings County, New York	B01003_001	3428	438
36047112400	Census Tract 1124, Kings County, New York	B01003_001	3316	475
36047112600	Census Tract 1126, Kings County, New York	B01003_001	3395	448
36047112800	Census Tract 1128, Kings County, New York	B01003_001	4012	681
36047113000	Census Tract 1130, Kings County, New York	B01003_001	3970	774
36047113200	Census Tract 1132, Kings County, New York	B01003_001	1972	311
36047113400	Census Tract 1134, Kings County, New York	B01003_001	3219	413
36047114201	Census Tract 1142.01, Kings County, New York	B01003_001	1700	301
36047114202	Census Tract 1142.02, Kings County, New York	B01003_001	3013	324
36047114400	Census Tract 1144, Kings County, New York	B01003_001	2394	437
36047114600	Census Tract 1146, Kings County, New York	B01003_001	3066	376
36047115000	Census Tract 1150, Kings County, New York	B01003_001	2812	477
36047115200	Census Tract 1152, Kings County, New York	B01003_001	3080	348
36047115600	Census Tract 1156, Kings County, New York	B01003_001	3835	446
36047115800	Census Tract 1158, Kings County, New York	B01003_001	2838	300
36047116000	Census Tract 1160, Kings County, New York	B01003_001	2235	342
36047116200	Census Tract 1162, Kings County, New York	B01003_001	2299	361
36047116400	Census Tract 1164, Kings County, New York	B01003_001	3495	375
36047116600	Census Tract 1166, Kings County, New York	B01003_001	2904	340
36047116800	Census Tract 1168, Kings County, New York	B01003_001	2012	279
36047117000	Census Tract 1170, Kings County, New York	B01003_001	1860	309
36047117201	Census Tract 1172.01, Kings County, New York	B01003_001	2662	326
36047117202	Census Tract 1172.02, Kings County, New York	B01003_001	3344	432
36047117400	Census Tract 1174, Kings County, New York	B01003_001	4465	489
36047117601	Census Tract 1176.01, Kings County, New York	B01003_001	3231	310
36047117602	Census Tract 1176.02, Kings County, New York	B01003_001	3000	359
36047117800	Census Tract 1178, Kings County, New York	B01003_001	1928	314
36047118000	Census Tract 1180, Kings County, New York	B01003_001	0	12
36047118201	Census Tract 1182.01, Kings County, New York	B01003_001	2859	310
36047118202	Census Tract 1182.02, Kings County, New York	B01003_001	3152	368
36047118400	Census Tract 1184, Kings County, New York	B01003_001	5011	532
36047118600	Census Tract 1186, Kings County, New York	B01003_001	2727	392
36047118800	Census Tract 1188, Kings County, New York	B01003_001	4408	459
36047119000	Census Tract 1190, Kings County, New York	B01003_001	2526	253
36047119200	Census Tract 1192, Kings County, New York	B01003_001	2913	462
36047119400	Census Tract 1194, Kings County, New York	B01003_001	4466	557
36047119600	Census Tract 1196, Kings County, New York	B01003_001	4867	524
36047119800	Census Tract 1198, Kings County, New York	B01003_001	3017	494
36047120000	Census Tract 1200, Kings County, New York	B01003_001	2775	297
36047120200	Census Tract 1202, Kings County, New York	B01003_001	1971	293
36047120800	Census Tract 1208, Kings County, New York	B01003_001	9595	965
36047121000	Census Tract 1210, Kings County, New York	B01003_001	4110	473
36047121400	Census Tract 1214, Kings County, New York	B01003_001	4716	405
36047122000	Census Tract 1220, Kings County, New York	B01003_001	5495	482
36047123700	Census Tract 1237, Kings County, New York	B01003_001	6325	806
36047150200	Census Tract 1502, Kings County, New York	B01003_001	2811	260
36047152200	Census Tract 1522, Kings County, New York	B01003_001	3737	356
36047990100	Census Tract 9901, Kings County, New York	B01003_001	0	12
36061000100	Census Tract 1, New York County, New York	B01003_001	0	12
36061000201	Census Tract 2.01, New York County, New York	B01003_001	2835	245
36061000202	Census Tract 2.02, New York County, New York	B01003_001	7764	641
36061000500	Census Tract 5, New York County, New York	B01003_001	0	12
36061000600	Census Tract 6, New York County, New York	B01003_001	9731	991
36061000700	Census Tract 7, New York County, New York	B01003_001	8809	752
36061000800	Census Tract 8, New York County, New York	B01003_001	8993	762
36061000900	Census Tract 9, New York County, New York	B01003_001	1731	176
36061001001	Census Tract 10.01, New York County, New York	B01003_001	1455	159
36061001002	Census Tract 10.02, New York County, New York	B01003_001	5372	644
36061001200	Census Tract 12, New York County, New York	B01003_001	4010	300
36061001300	Census Tract 13, New York County, New York	B01003_001	4639	422
36061001401	Census Tract 14.01, New York County, New York	B01003_001	3166	299
36061001402	Census Tract 14.02, New York County, New York	B01003_001	2748	273
36061001501	Census Tract 15.01, New York County, New York	B01003_001	6993	495
36061001502	Census Tract 15.02, New York County, New York	B01003_001	7926	533
36061001600	Census Tract 16, New York County, New York	B01003_001	7133	696
36061001800	Census Tract 18, New York County, New York	B01003_001	7490	701
36061002000	Census Tract 20, New York County, New York	B01003_001	4590	388
36061002100	Census Tract 21, New York County, New York	B01003_001	6486	634
36061002201	Census Tract 22.01, New York County, New York	B01003_001	6471	584
36061002202	Census Tract 22.02, New York County, New York	B01003_001	1901	196
36061002400	Census Tract 24, New York County, New York	B01003_001	4151	382
36061002500	Census Tract 25, New York County, New York	B01003_001	5508	450
36061002601	Census Tract 26.01, New York County, New York	B01003_001	3675	437
36061002602	Census Tract 26.02, New York County, New York	B01003_001	3845	347
36061002700	Census Tract 27, New York County, New York	B01003_001	1431	185
36061002800	Census Tract 28, New York County, New York	B01003_001	6690	542
36061002900	Census Tract 29, New York County, New York	B01003_001	6365	718
36061003001	Census Tract 30.01, New York County, New York	B01003_001	3952	419
36061003002	Census Tract 30.02, New York County, New York	B01003_001	2915	267
36061003100	Census Tract 31, New York County, New York	B01003_001	2659	218
36061003200	Census Tract 32, New York County, New York	B01003_001	7822	605
36061003300	Census Tract 33, New York County, New York	B01003_001	5241	607
36061003400	Census Tract 34, New York County, New York	B01003_001	6410	562
36061003601	Census Tract 36.01, New York County, New York	B01003_001	3190	323
36061003602	Census Tract 36.02, New York County, New York	B01003_001	3082	331
36061003700	Census Tract 37, New York County, New York	B01003_001	2579	287
36061003800	Census Tract 38, New York County, New York	B01003_001	8864	915
36061003900	Census Tract 39, New York County, New York	B01003_001	6090	585
36061004000	Census Tract 40, New York County, New York	B01003_001	8234	664
36061004100	Census Tract 41, New York County, New York	B01003_001	8051	662
36061004200	Census Tract 42, New York County, New York	B01003_001	5202	345
36061004300	Census Tract 43, New York County, New York	B01003_001	3931	389
36061004400	Census Tract 44, New York County, New York	B01003_001	16684	1002
36061004500	Census Tract 45, New York County, New York	B01003_001	1015	180
36061004700	Census Tract 47, New York County, New York	B01003_001	2236	258
36061004800	Census Tract 48, New York County, New York	B01003_001	6249	485
36061004900	Census Tract 49, New York County, New York	B01003_001	4410	412
36061005000	Census Tract 50, New York County, New York	B01003_001	5202	493
36061005200	Census Tract 52, New York County, New York	B01003_001	3448	381
36061005400	Census Tract 54, New York County, New York	B01003_001	4635	469
36061005501	Census Tract 55.01, New York County, New York	B01003_001	4597	463
36061005502	Census Tract 55.02, New York County, New York	B01003_001	2059	384
36061005600	Census Tract 56, New York County, New York	B01003_001	3783	515
36061005700	Census Tract 57, New York County, New York	B01003_001	2769	263
36061005800	Census Tract 58, New York County, New York	B01003_001	3521	381
36061005900	Census Tract 59, New York County, New York	B01003_001	5475	521
36061006000	Census Tract 60, New York County, New York	B01003_001	5348	391
36061006100	Census Tract 61, New York County, New York	B01003_001	4962	365
36061006200	Census Tract 62, New York County, New York	B01003_001	4219	598
36061006300	Census Tract 63, New York County, New York	B01003_001	6492	586
36061006400	Census Tract 64, New York County, New York	B01003_001	7800	789
36061006500	Census Tract 65, New York County, New York	B01003_001	6423	429
36061006600	Census Tract 66, New York County, New York	B01003_001	10619	1338
36061006700	Census Tract 67, New York County, New York	B01003_001	5262	443
36061006800	Census Tract 68, New York County, New York	B01003_001	7677	645
36061006900	Census Tract 69, New York County, New York	B01003_001	2523	277
36061007000	Census Tract 70, New York County, New York	B01003_001	8232	924
36061007100	Census Tract 71, New York County, New York	B01003_001	5624	479
36061007200	Census Tract 72, New York County, New York	B01003_001	7463	985
36061007300	Census Tract 73, New York County, New York	B01003_001	5887	733
36061007400	Census Tract 74, New York County, New York	B01003_001	4175	328
36061007500	Census Tract 75, New York County, New York	B01003_001	3689	320
36061007600	Census Tract 76, New York County, New York	B01003_001	1991	270
36061007700	Census Tract 77, New York County, New York	B01003_001	6117	541
36061007800	Census Tract 78, New York County, New York	B01003_001	8965	931
36061007900	Census Tract 79, New York County, New York	B01003_001	4379	579
36061008000	Census Tract 80, New York County, New York	B01003_001	5013	461
36061008100	Census Tract 81, New York County, New York	B01003_001	7762	778
36061008200	Census Tract 82, New York County, New York	B01003_001	3264	374
36061008300	Census Tract 83, New York County, New York	B01003_001	3844	568
36061008400	Census Tract 84, New York County, New York	B01003_001	1956	303
36061008601	Census Tract 86.01, New York County, New York	B01003_001	3022	321
36061008602	Census Tract 86.02, New York County, New York	B01003_001	0	12
36061008603	Census Tract 86.03, New York County, New York	B01003_001	4313	592
36061008700	Census Tract 87, New York County, New York	B01003_001	7186	729
36061008800	Census Tract 88, New York County, New York	B01003_001	7285	727
36061008900	Census Tract 89, New York County, New York	B01003_001	5383	434
36061009000	Census Tract 90, New York County, New York	B01003_001	7500	749
36061009100	Census Tract 91, New York County, New York	B01003_001	6247	640
36061009200	Census Tract 92, New York County, New York	B01003_001	1602	203
36061009300	Census Tract 93, New York County, New York	B01003_001	9260	757
36061009400	Census Tract 94, New York County, New York	B01003_001	54	40
36061009500	Census Tract 95, New York County, New York	B01003_001	3168	325
36061009600	Census Tract 96, New York County, New York	B01003_001	141	47
36061009700	Census Tract 97, New York County, New York	B01003_001	4965	396
36061009800	Census Tract 98, New York County, New York	B01003_001	7200	702
36061009900	Census Tract 99, New York County, New York	B01003_001	5759	356
36061010000	Census Tract 100, New York County, New York	B01003_001	1768	193
36061010100	Census Tract 101, New York County, New York	B01003_001	1273	117
36061010200	Census Tract 102, New York County, New York	B01003_001	100	59
36061010300	Census Tract 103, New York County, New York	B01003_001	1990	206
36061010400	Census Tract 104, New York County, New York	B01003_001	919	144
36061010601	Census Tract 106.01, New York County, New York	B01003_001	7144	684
36061010602	Census Tract 106.02, New York County, New York	B01003_001	4562	445
36061010800	Census Tract 108, New York County, New York	B01003_001	9192	868
36061010900	Census Tract 109, New York County, New York	B01003_001	182	55
36061011000	Census Tract 110, New York County, New York	B01003_001	6909	901
36061011100	Census Tract 111, New York County, New York	B01003_001	4838	438
36061011201	Census Tract 112.01, New York County, New York	B01003_001	824	112
36061011202	Census Tract 112.02, New York County, New York	B01003_001	363	106
36061011203	Census Tract 112.03, New York County, New York	B01003_001	1154	172
36061011300	Census Tract 113, New York County, New York	B01003_001	110	36
36061011401	Census Tract 114.01, New York County, New York	B01003_001	1137	169
36061011402	Census Tract 114.02, New York County, New York	B01003_001	1795	269
36061011500	Census Tract 115, New York County, New York	B01003_001	3779	444
36061011600	Census Tract 116, New York County, New York	B01003_001	3331	425
36061011700	Census Tract 117, New York County, New York	B01003_001	4242	389
36061011800	Census Tract 118, New York County, New York	B01003_001	8767	1005
36061011900	Census Tract 119, New York County, New York	B01003_001	1097	177
36061012000	Census Tract 120, New York County, New York	B01003_001	3056	464
36061012100	Census Tract 121, New York County, New York	B01003_001	7920	805
36061012200	Census Tract 122, New York County, New York	B01003_001	2553	416
36061012400	Census Tract 124, New York County, New York	B01003_001	10052	1049
36061012500	Census Tract 125, New York County, New York	B01003_001	2407	214
36061012600	Census Tract 126, New York County, New York	B01003_001	13330	1236
36061012700	Census Tract 127, New York County, New York	B01003_001	6539	815
36061012800	Census Tract 128, New York County, New York	B01003_001	5683	544
36061012900	Census Tract 129, New York County, New York	B01003_001	7122	755
36061013000	Census Tract 130, New York County, New York	B01003_001	3466	525
36061013100	Census Tract 131, New York County, New York	B01003_001	2696	283
36061013200	Census Tract 132, New York County, New York	B01003_001	10850	1624
36061013300	Census Tract 133, New York County, New York	B01003_001	5679	533
36061013400	Census Tract 134, New York County, New York	B01003_001	12076	1268
36061013500	Census Tract 135, New York County, New York	B01003_001	8254	677
36061013600	Census Tract 136, New York County, New York	B01003_001	15959	1196
36061013700	Census Tract 137, New York County, New York	B01003_001	6419	868
36061013800	Census Tract 138, New York County, New York	B01003_001	12201	1129
36061013900	Census Tract 139, New York County, New York	B01003_001	10465	1025
36061014000	Census Tract 140, New York County, New York	B01003_001	7529	483
36061014200	Census Tract 142, New York County, New York	B01003_001	4493	589
36061014300	Census Tract 143, New York County, New York	B01003_001	3	7
36061014401	Census Tract 144.01, New York County, New York	B01003_001	5018	437
36061014402	Census Tract 144.02, New York County, New York	B01003_001	6943	549
36061014500	Census Tract 145, New York County, New York	B01003_001	5960	511
36061014601	Census Tract 146.01, New York County, New York	B01003_001	4268	552
36061014602	Census Tract 146.02, New York County, New York	B01003_001	7560	691
36061014700	Census Tract 147, New York County, New York	B01003_001	3350	368
36061014801	Census Tract 148.01, New York County, New York	B01003_001	3135	265
36061014802	Census Tract 148.02, New York County, New York	B01003_001	6786	499
36061014900	Census Tract 149, New York County, New York	B01003_001	4973	500
36061015001	Census Tract 150.01, New York County, New York	B01003_001	2126	252
36061015002	Census Tract 150.02, New York County, New York	B01003_001	4999	456
36061015100	Census Tract 151, New York County, New York	B01003_001	9253	1094
36061015200	Census Tract 152, New York County, New York	B01003_001	7414	587
36061015300	Census Tract 153, New York County, New York	B01003_001	10061	883
36061015400	Census Tract 154, New York County, New York	B01003_001	13554	1151
36061015500	Census Tract 155, New York County, New York	B01003_001	9991	777
36061015601	Census Tract 156.01, New York County, New York	B01003_001	5324	733
36061015602	Census Tract 156.02, New York County, New York	B01003_001	2458	349
36061015700	Census Tract 157, New York County, New York	B01003_001	9755	1401
36061015801	Census Tract 158.01, New York County, New York	B01003_001	5136	501
36061015802	Census Tract 158.02, New York County, New York	B01003_001	4519	385
36061015900	Census Tract 159, New York County, New York	B01003_001	9342	729
36061016001	Census Tract 160.01, New York County, New York	B01003_001	3755	325
36061016002	Census Tract 160.02, New York County, New York	B01003_001	3574	281
36061016100	Census Tract 161, New York County, New York	B01003_001	6204	471
36061016200	Census Tract 162, New York County, New York	B01003_001	9906	856
36061016300	Census Tract 163, New York County, New York	B01003_001	6822	791
36061016400	Census Tract 164, New York County, New York	B01003_001	7286	708
36061016500	Census Tract 165, New York County, New York	B01003_001	6323	620
36061016600	Census Tract 166, New York County, New York	B01003_001	6747	718
36061016700	Census Tract 167, New York County, New York	B01003_001	6303	474
36061016800	Census Tract 168, New York County, New York	B01003_001	4941	528
36061016900	Census Tract 169, New York County, New York	B01003_001	8418	1027
36061017000	Census Tract 170, New York County, New York	B01003_001	7677	696
36061017100	Census Tract 171, New York County, New York	B01003_001	8974	751
36061017200	Census Tract 172, New York County, New York	B01003_001	5783	734
36061017300	Census Tract 173, New York County, New York	B01003_001	8974	1073
36061017401	Census Tract 174.01, New York County, New York	B01003_001	4566	672
36061017402	Census Tract 174.02, New York County, New York	B01003_001	2412	219
36061017500	Census Tract 175, New York County, New York	B01003_001	10756	899
36061017700	Census Tract 177, New York County, New York	B01003_001	9421	835
36061017800	Census Tract 178, New York County, New York	B01003_001	3684	460
36061017900	Census Tract 179, New York County, New York	B01003_001	8915	999
36061018000	Census Tract 180, New York County, New York	B01003_001	8212	683
36061018100	Census Tract 181, New York County, New York	B01003_001	9554	840
36061018200	Census Tract 182, New York County, New York	B01003_001	8326	785
36061018300	Census Tract 183, New York County, New York	B01003_001	7270	711
36061018400	Census Tract 184, New York County, New York	B01003_001	7258	923
